,timestamp_start,timestamp_end,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,mag.x,mag.y,mag.z,stabilizer.pitch,stabilizer.roll,stabilizer.yaw
582,1915355,1915356,-0.2039470672607422,-0.48018744587898254,0.9917893409729004,-18.07526969909668,18.313753128051758,-4.9974684715271,-0.6119694113731384,-0.8279585838317871,-0.2939853072166443,-0.7732338905334473,-1.011613368988037,0.6555004715919495
583,1915365,1915366,-0.2797504961490631,-0.867623507976532,1.0880025625228882,-14.522195816040039,17.216556549072266,-7.114307403564453,-0.616469144821167,-0.8414579033851624,-0.29848507046699524,-0.9192278385162354,-1.1010364294052124,0.5981655120849609
584,1915375,1915376,-0.8348965644836426,-0.2708895802497864,1.0236330032348633,-3.582749843597412,11.333547592163086,-7.675013542175293,-0.6269686222076416,-0.8459576964378357,-0.29998499155044556,-1.1321027278900146,-1.1418712139129639,0.5405875444412231
585,1915385,1915386,-0.5929068326950073,-0.1781773567199707,0.9849728345870972,5.3386993408203125,2.5700650215148926,-5.625154495239258,-0.6344682574272156,-0.8324583768844604,-0.28048595786094666,-1.1442025899887085,-1.151129126548767,0.45720845460891724
586,1915395,1915396,-0.40407130122184753,-0.1819765567779541,0.9580748677253723,9.229326248168945,-6.954479217529297,-4.1925249099731445,-0.6104694604873657,-0.8354582190513611,-0.2954852283000946,-1.0868690013885498,-1.0529741048812866,0.4007573425769806
587,1915405,1915406,-0.6409985423088074,-0.5465754270553589,1.0989865064620972,11.968893051147461,-17.35240936279297,-3.0568103790283203,-0.6194689869880676,-0.8324583768844604,-0.2834858298301697,-0.9023548364639282,-0.9619529247283936,0.34406778216362
588,1915415,1915416,-1.1478958129882812,-0.6778961420059204,1.069078803062439,14.066641807556152,-27.891719818115234,-2.6871767044067383,-0.6284685730934143,-0.8414579033851624,-0.2924853563308716,-0.7042283415794373,-0.8976740837097168,0.30335116386413574
589,1915425,1915426,-0.95262610912323,-0.9623943567276001,1.0620992183685303,15.876106262207031,-38.861751556396484,-1.9152578115463257,-0.622468888759613,-0.8384580612182617,-0.28048595786094666,-0.17377284169197083,-0.6729130744934082,0.25231724977493286
590,1915435,1915436,-0.3182956874370575,-0.6208823919296265,1.001072645187378,16.12637710571289,-42.76829528808594,-2.8100502490997314,-0.622468888759613,-0.8384580612182617,-0.2864856719970703,-0.06466849148273468,-0.5824395418167114,0.28490084409713745
591,1915445,1915446,-0.15247303247451782,-0.1580706387758255,1.0562877655029297,12.557636260986328,-37.921775817871094,-3.5159096717834473,-0.6209689378738403,-0.851957380771637,-0.29098543524742126,0.4827786087989807,-0.3673989474773407,0.2479541301727295
592,1915455,1915456,-0.126380056142807,-0.25364670157432556,1.0114514827728271,4.656021595001221,-23.549100875854492,-2.7240958213806152,-0.6104694604873657,-0.8264586329460144,-0.28048595786094666,0.641925573348999,-0.4488033950328827,0.23182688653469086
593,1915465,1915466,-0.6483343243598938,-0.29202041029930115,0.9769324064254761,-1.6896013021469116,-4.864538669586182,-1.5234606266021729,-0.6119694113731384,-0.8159592151641846,-0.28198590874671936,0.8129698038101196,-0.42124736309051514,0.20934447646141052
594,1915475,1915476,-0.4030519425868988,-0.2966911494731903,1.0139721632003784,-4.842593669891357,15.566240310668945,0.492644727230072,-0.6194689869880676,-0.8264586329460144,-0.28048595786094666,0.7144489288330078,-0.5388209223747253,0.20891772210597992
595,1915485,1915486,-0.11379042267799377,-0.17722435295581818,0.9587385058403015,-5.089913845062256,30.818449020385742,0.8622984290122986,-0.6179690957069397,-0.8249587416648865,-0.28798559308052063,0.39997994899749756,-0.5500661134719849,0.232449010014534
596,1915495,1915496,-0.43795859813690186,-0.709285318851471,1.0328853130340576,-1.5823183059692383,34.128204345703125,1.4801034927368164,-0.623968780040741,-0.8189590573310852,-0.28198590874671936,-0.04085694998502731,-0.6137380599975586,0.26032766699790955
597,1915505,1915506,-1.4692480564117432,-0.5356805920600891,0.9792566895484924,3.593161106109619,25.91613006591797,1.5054508447647095,-0.6134693026542664,-0.8174591064453125,-0.277486115694046,-0.1481144279241562,-0.6666111350059509,0.23351959884166718
