,timestamp_start,timestamp_end,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,mag.x,mag.y,mag.z,stabilizer.pitch,stabilizer.roll,stabilizer.yaw
0,617978,617979,-0.5272312164306641,-0.058761224150657654,1.0520823001861572,48.00301742553711,8.81096076965332,2.2881224155426025,-0.616469144821167,-0.8414579033851624,-0.30748462677001953,-1.6027724742889404,0.9071685075759888,-1.3454699516296387
1,617988,617989,-0.2839578688144684,-0.021898530423641205,1.0668003559112549,39.58061981201172,8.562337875366211,-0.5331295728683472,-0.6014699339866638,-0.8624568581581116,-0.3134843111038208,-1.4736604690551758,1.0128871202468872,-1.3860687017440796
2,617998,617999,-0.22870413959026337,-0.15460458397865295,1.0071786642074585,18.394210815429688,1.3060153722763062,-1.0208609104156494,-0.5954701900482178,-0.8654567003250122,-0.32848358154296875,-1.428661823272705,1.3565610647201538,-1.4025944471359253
3,618008,618009,-0.05915560573339462,-0.4297861158847809,0.9696453809738159,-8.010961532592773,-12.776416778564453,-1.305774450302124,-0.5954701900482178,-0.8414579033851624,-0.31048446893692017,-1.2307031154632568,1.3316570520401,-1.4672621488571167
4,618018,618019,-0.24752360582351685,-0.6649470925331116,1.0155318975448608,-33.172428131103516,-24.353679656982422,-0.26838070154190063,-0.5819708704948425,-0.8429578542709351,-0.31798410415649414,-1.0017765760421753,1.1952670812606812,-1.5056180953979492
5,618028,618029,-0.43109744787216187,-0.5339534878730774,1.1022595167160034,-46.5797119140625,-36.22652816772461,0.03991762176156044,-0.5864706635475159,-0.850457489490509,-0.31948402523994446,-0.5989617109298706,0.7035672068595886,-1.5456680059432983
6,618038,618039,-0.924959123134613,-0.16480079293251038,1.0942306518554688,-45.68380355834961,-39.49354934692383,-0.5630428194999695,-0.5789710283279419,-0.8339582681655884,-0.3029848337173462,-0.18204963207244873,0.2958390712738037,-1.5329132080078125
7,618048,618049,-0.5449422001838684,-0.32933127880096436,1.0845311880111694,-34.17997741699219,-35.40031433105469,1.6068854331970215,-0.5849707126617432,-0.8399580121040344,-0.30898454785346985,0.27118536829948425,-0.3780021667480469,-1.5671143531799316
8,618058,618059,-0.4064178466796875,-0.02582508884370327,1.0048348903656006,-10.617535591125488,-17.50507354736328,3.2159152030944824,-0.5924703478813171,-0.8174591064453125,-0.31048446893692017,0.7266227602958679,-0.7587499022483826,-1.5444633960723877
9,618068,618069,-0.268841028213501,-0.01577869802713394,1.0348377227783203,14.78852367401123,1.4552518129348755,4.845804691314697,-0.5864706635475159,-0.8294585347175598,-0.31048446893692017,0.9850804805755615,-0.9139885306358337,-1.514817714691162
10,618078,618079,-0.24554304778575897,0.10969860106706619,1.0726014375686646,38.036712646484375,16.47018814086914,6.248246669769287,-0.5909704566001892,-0.8459576964378357,-0.3119843900203705,0.9729838967323303,-0.875966489315033,-1.4712170362472534
11,618088,618089,-0.4262675642967224,0.047234971076250076,1.1045973300933838,50.97627639770508,25.24795150756836,6.7716145515441895,-0.5879706144332886,-0.8579570651054382,-0.3149842321872711,0.7911648154258728,-0.4855726957321167,-1.4065428972244263
12,618098,618099,-0.13071206212043762,-0.052016694098711014,1.0940066576004028,53.394107818603516,25.549713134765625,8.38300609588623,-0.6044697761535645,-0.8534573316574097,-0.3164841830730438,0.7883181571960449,-0.29539456963539124,-1.3422232866287231
13,618108,618109,-0.15985910594463348,-0.060231685638427734,1.0610564947128296,40.489990234375,17.4552001953125,8.888659477233887,-0.5969701409339905,-0.8579570651054382,-0.31798410415649414,0.6726118326187134,-0.055669523775577545,-1.253495216369629
14,618118,618119,-0.1268877536058426,-0.08060896396636963,1.0613973140716553,24.46721839904785,2.990187406539917,10.154120445251465,-0.5984700918197632,-0.844457745552063,-0.29848507046699524,0.527560293674469,0.4953070878982544,-1.1745744943618774
