,timestamp_start,timestamp_end,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,gyro.x,gyro.y,gyro.z,acc.x,acc.y,acc.z,mag.x,mag.y,mag.z,label
0,140784,140786,-0.050562236458063126,-0.7847957611083984,0.13075023889541626,-0.0013261634157970548,-0.021702898666262627,0.1349947601556778,-0.011851775459945202,-0.0019083487568423152,0.9967421889305115,-0.341982901096344,-0.6209689378738403,-0.21598920226097107,0
1,140794,140796,-0.060652684420347214,-0.766190767288208,0.13111774623394012,0.24056647717952728,-0.051010165363550186,-0.08470107614994049,-0.014718926511704922,-0.002376537537202239,0.9997202754020691,-0.398980051279068,-0.7739613056182861,-0.37498125433921814,0
2,140804,140806,-0.06836727261543274,-0.6153613924980164,0.13856381177902222,0.09722618013620377,0.08754013478755951,0.6616101861000061,-0.010145261883735657,-0.005785083398222923,0.9916005730628967,-0.39298033714294434,-0.7709614634513855,-0.3809809386730194,0
3,140814,140816,-0.07508213818073273,-0.8339362144470215,0.12574535608291626,0.08123654872179031,0.12600776553153992,0.777359127998352,-0.02350730262696743,0.00034583365777507424,1.005171298980713,-0.38698065280914307,-0.8309584259986877,-0.4079796075820923,0
4,140824,140826,-0.14231351017951965,-0.7925946116447449,0.1424887776374817,0.5285367965698242,-0.06122826412320137,-5.657203674316406,-0.021830923855304718,0.0010786526836454868,0.9895235300064087,-0.3779810965061188,-0.8219588994979858,-0.4169791340827942,0
5,140834,140836,-0.26024848222732544,-0.6903041005134583,0.1321570724248886,-0.005309673026204109,-0.458194762468338,2.453385353088379,-0.02496311068534851,-0.002131745219230652,0.9766905307769775,-0.38548073172569275,-0.8234587907791138,-0.40347981452941895,0
6,140844,140846,-0.21500560641288757,-0.7367756962776184,0.1300489455461502,0.5539592504501343,-0.4550905227661133,0.28255099058151245,-0.023564327508211136,-0.008084360510110855,0.9913702011108398,-0.40497973561286926,-0.8069596290588379,-0.40197989344596863,0
7,140854,140856,-0.101125068962574,-0.9656888842582703,0.1471858024597168,1.5173234939575195,-2.472442865371704,-1.2541624307632446,0.009064863435924053,-0.015215125866234303,0.9906161427497864,-0.4079796075820923,-0.797960102558136,-0.39298033714294434,0
8,140864,140866,-0.13553550839424133,-0.850581169128418,0.14008837938308716,3.0088183879852295,-3.1995925903320312,0.7775753736495972,0.012809759937226772,-0.020785843953490257,0.9804736971855164,-0.41547921299934387,-0.7664616703987122,-0.36748161911964417,0
9,140874,140876,-0.036784835159778595,-0.45103275775909424,0.14230313897132874,2.0641629695892334,-1.5342963933944702,-1.1986747980117798,-0.007658736780285835,-0.025254573673009872,0.961915910243988,-0.43197840452194214,-0.7469626665115356,-0.35698214173316956,0
10,140884,140886,-0.10129425674676895,-0.34975260496139526,0.10517845302820206,0.652990996837616,-0.5023455619812012,-5.866003036499023,-0.02967841364443302,-0.015451695770025253,1.0314326286315918,-0.42147892713546753,-0.7484625577926636,-0.3614819049835205,0
11,140894,140896,-0.08971307426691055,-0.3379972577095032,0.07120558619499207,2.874016761779785,-2.2601263523101807,2.7561256885528564,-0.009276587516069412,-0.05446143448352814,1.0817997455596924,-0.4184790551662445,-0.736463189125061,-0.3524823784828186,0
12,140904,140906,-0.13758641481399536,-0.5575581789016724,0.1184740960597992,1.7274656295776367,-0.003922299016267061,6.145914554595947,-0.030914191156625748,0.05928801745176315,1.0697473287582397,-0.4259786903858185,-0.7169641256332397,-0.3599819839000702,0
13,140914,140916,-0.15432821214199066,-0.43733474612236023,0.17855969071388245,-12.32599925994873,6.585446357727051,5.6239190101623535,0.013772417791187763,-0.08005505055189133,0.9043532013893127,-0.44097793102264404,-0.7139642834663391,-0.32998350262641907,0
14,140924,140926,0.03131468966603279,-0.5126393437385559,0.22052843868732452,16.171436309814453,-12.035213470458984,2.7824370861053467,0.025516415014863014,0.002289792988449335,0.9797645807266235,-0.4469776451587677,-0.6959651708602905,-0.33598318696022034,0
15,140934,140936,-0.25091955065727234,-0.5952935814857483,0.2544938325881958,2.212815284729004,17.976253509521484,1.6360810995101929,-0.08875291049480438,0.06404200941324234,1.1178606748580933,-0.44997748732566833,-0.6899654865264893,-0.32698363065719604,0
16,140944,140946,-0.11971104890108109,-0.5428847670555115,0.2666160762310028,-14.469229698181152,0.23090776801109314,2.514531135559082,-0.04629194363951683,0.11852704733610153,1.0303432941436768,-0.4469776451587677,-0.6599670052528381,-0.3329833447933197,0
17,140954,140956,0.16169820725917816,-0.5104714632034302,0.2882121503353119,16.70627212524414,-6.215045928955078,5.119267463684082,-0.02409326657652855,0.03642432764172554,0.9878838062286377,-0.44247788190841675,-0.6644667387008667,-0.3164841830730438,0
18,140964,140966,-0.17208968102931976,-0.4831145107746124,0.34741201996803284,9.939594268798828,16.563682556152344,3.486527919769287,-0.1011524647474289,0.08834581822156906,1.1357852220535278,-0.45297732949256897,-0.66896653175354,-0.3209839463233948,0
19,140974,140976,-0.054554056376218796,-0.6429584622383118,0.386260062456131,2.3841347694396973,4.503652572631836,4.748871803283691,-0.01981540583074093,0.13210290670394897,1.0329033136367798,-0.47847607731819153,-0.6374680995941162,-0.2864856719970703,0
20,140984,140986,0.07558462768793106,0.562741219997406,0.44689780473709106,9.43771743774414,-12.080820083618164,6.323877811431885,0.012396332807838917,0.02541426196694374,0.9578706622123718,-0.4574771225452423,-0.6614668965339661,-0.31048446893692017,0
21,140994,140996,0.21322961151599884,0.5502064228057861,0.5147953033447266,14.212410926818848,-18.42848014831543,7.125058174133301,-0.0010778665309771895,0.05054124444723129,0.9904983043670654,-0.4679765999317169,-0.6629668474197388,-0.3149842321872711,0
22,141004,141006,0.10253292322158813,0.6157085299491882,0.6095273494720459,4.155130863189697,-17.58184814453125,8.383834838867188,-0.07049965858459473,-0.020299101248383522,0.9841232895851135,-0.4664766788482666,-0.6554672122001648,-0.3014849126338959,0
23,141014,141016,0.10329772531986237,0.7443678379058838,0.6903706789016724,-11.1931791305542,-18.60315704345703,8.27944564819336,-0.13651995360851288,-0.1260838657617569,1.0277007818222046,-0.46197688579559326,-0.6479675769805908,-0.31798410415649414,0
24,141024,141026,-0.07559501379728317,0.7404593825340271,0.7674994468688965,-17.331050872802734,-15.0921630859375,8.033615112304688,-0.04545484855771065,-0.13032567501068115,1.0643543004989624,-0.4574771225452423,-0.6584670543670654,-0.31048446893692017,0
25,141034,141036,-0.6423398852348328,1.2164822816848755,0.932275116443634,-14.685568809509277,-10.954218864440918,8.012175559997559,-0.0463140569627285,-0.11725249886512756,1.0189526081085205,-0.4574771225452423,-0.6584670543670654,-0.31048446893692017,0
26,141044,141046,-0.3620755970478058,2.3833789825439453,0.9209226965904236,-5.300186634063721,-7.998490333557129,6.498645782470703,-0.02182224951684475,0.09511957317590714,1.0740482807159424,-0.4574771225452423,-0.6584670543670654,-0.31048446893692017,0
27,141054,141056,-0.4647515118122101,2.176485300064087,1.0244683027267456,14.533462524414062,6.862208366394043,7.235100746154785,-0.05094523727893829,0.013958173803985119,1.0372066497802734,-0.45147740840911865,-0.6524673700332642,-0.30748462677001953,0
28,141064,141066,-0.035652730613946915,2.7266428470611572,0.994198739528656,28.73993492126465,25.341028213500977,6.0581278800964355,-0.048922061920166016,-0.00579986535012722,1.0561257600784302,-0.4679765999317169,-0.6779661178588867,-0.30898454785346985,0
29,141074,141076,-0.4503720700740814,3.172522783279419,1.3544813394546509,43.93232727050781,45.41117477416992,6.925615310668945,0.020191658288240433,-0.25240030884742737,1.1171128749847412,-0.4679765999317169,-0.6659666895866394,-0.3059847056865692,0
30,141084,141086,-0.061640866100788116,3.0127060413360596,1.4368821382522583,48.49787139892578,54.185550689697266,5.659000873565674,0.06050370633602142,-0.28311896324157715,0.9611319303512573,-0.46047696471214294,-0.6944652795791626,-0.3224838674068451,0
31,141094,141096,0.2511434853076935,2.2226974964141846,1.580941081047058,38.250370025634766,66.52396392822266,6.863110065460205,-0.006894783116877079,-0.018760409206151962,1.1117920875549316,-0.4169791340827942,-0.7589620351791382,-0.3629818558692932,0
32,141104,141106,-0.24761442840099335,3.351382255554199,2.0346181392669678,20.976316452026367,74.5725326538086,3.749713182449341,-0.009158188477158546,0.12877780199050903,1.105344295501709,-0.47247636318206787,-0.7094644904136658,-0.33448326587677,0
33,141114,141116,0.17067943513393402,1.8182952404022217,1.9224183559417725,0.6820652484893799,73.96322631835938,-0.20222334563732147,0.014403275214135647,0.1913224756717682,1.1596276760101318,-0.45297732949256897,-0.7289635539054871,-0.3329833447933197,0
34,141124,141126,0.25134941935539246,0.039167627692222595,1.8559484481811523,-12.55057144165039,68.0680923461914,1.1058008670806885,0.0015167939709499478,-0.08573141694068909,1.1470834016799927,-0.47097644209861755,-0.6779661178588867,-0.3029848337173462,0
35,141134,141136,0.3786275386810303,-1.3212676048278809,1.7522969245910645,-26.59230613708496,44.55744934082031,2.4236631393432617,0.020512700080871582,-0.10472224652767181,1.0741357803344727,-0.4934753179550171,-0.6314684152603149,-0.28048595786094666,0
36,141144,141146,1.6965410709381104,-2.9328083992004395,1.3799347877502441,-36.24513626098633,15.397076606750488,2.0690557956695557,-0.0760740265250206,-0.03450758382678032,1.0556930303573608,-0.5039747953414917,-0.6059696674346924,-0.26998651027679443,0
37,141154,141156,1.135709524154663,-3.5537941455841064,1.3437108993530273,-38.719871520996094,-11.844500541687012,1.8736317157745361,-0.08765106648206711,-0.0928301066160202,1.0428309440612793,-0.5039747953414917,-0.623968780040741,-0.27898603677749634,0
38,141164,141166,0.6619550585746765,-2.7836718559265137,1.4236356019973755,-30.619430541992188,-24.888057708740234,2.0500292778015137,-0.019982419908046722,0.04362426698207855,1.1282881498336792,-0.47847607731819153,-0.6524673700332642,-0.3014849126338959,0
