,timestamp_start,timestamp_end,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,mag.x,mag.y,mag.z,stabilizer.pitch,stabilizer.roll,stabilizer.yaw
0,3517725,3517726,-0.2614879906177521,-0.1381615400314331,1.008354663848877,-13.304339408874512,5.591300010681152,-1.3283069133758545,-0.6749662160873413,-0.8429578542709351,-0.29098543524742126,0.7049084901809692,-0.4668998718261719,-2.833672285079956
1,3517735,3517736,-0.26883140206336975,-0.33182695508003235,1.030081033706665,-31.815465927124023,-12.984219551086426,-1.139275312423706,-0.66896653175354,-0.8159592151641846,-0.27898603677749634,-0.40365198254585266,0.19020278751850128,-3.024414300918579
2,3517745,3517746,-0.3483878970146179,-0.20298705995082855,1.1023942232131958,-37.472103118896484,-29.023483276367188,0.009412085637450218,-0.6599670052528381,-0.8039597868919373,-0.2759861946105957,-0.2834557294845581,-0.2877599000930786,-2.989950656890869
3,3517755,3517756,-0.40727248787879944,-0.03507392480969429,1.1491634845733643,-47.015098571777344,-33.00773620605469,-0.3610324263572693,-0.6824658513069153,-0.8174591064453125,-0.25048747658729553,0.02538144402205944,-1.036152720451355,-2.927945613861084
4,3517765,3517766,-0.9739046096801758,-0.1974470615386963,0.9924851655960083,-47.168479919433594,-49.841033935546875,-0.09574617445468903,-0.6794660091400146,-0.7964601516723633,-0.2834858298301697,-0.11433706432580948,-1.3371589183807373,-2.9180567264556885
5,3517775,3517776,-1.0419020652770996,0.026923848316073418,0.9945433735847473,-45.97043228149414,-43.489131927490234,-1.1760963201522827,-0.6674666404724121,-0.8024598360061646,-0.27148643136024475,0.5088363289833069,-1.9285463094711304,-2.903090715408325
6,3517785,3517786,-0.7154126167297363,-0.11845483630895615,1.0330244302749634,-35.650447845458984,-52.76258850097656,-0.11472178995609283,-0.66896653175354,-0.8099594712257385,-0.2579870820045471,0.6392063498497009,-2.2805674076080322,-2.863670587539673
7,3517795,3517796,-0.6054931879043579,-0.4499576985836029,1.0233755111694336,-24.979419708251953,-45.849857330322266,-1.547624945640564,-0.6629668474197388,-0.7919603586196899,-0.2669866383075714,1.2452846765518188,-2.647003412246704,-2.8502683639526367
8,3517805,3517806,-0.5627385377883911,-0.4035249650478363,0.9457017183303833,-11.421147346496582,-46.91354751586914,-0.698140561580658,-0.6614668965339661,-0.7994599938392639,-0.2594870328903198,1.8209964036941528,-2.87479567527771,-2.846247434616089
9,3517815,3517816,-0.4354822635650635,-0.3207857608795166,0.9707110524177551,-0.18433305621147156,-37.76401901245117,-1.0971430540084839,-0.6629668474197388,-0.7919603586196899,-0.26098695397377014,1.8960751295089722,-2.7480087280273438,-2.791455030441284
10,3517825,3517826,-0.8006227016448975,-0.42342135310173035,0.9041194319725037,12.91559886932373,-33.67676544189453,0.39722442626953125,-0.6674666404724121,-0.7964601516723633,-0.25048747658729553,2.235255002975464,-2.735598087310791,-2.7630231380462646
11,3517835,3517836,-1.2608001232147217,-0.7860507965087891,0.8489454984664917,15.59178352355957,-26.665468215942383,1.6291924715042114,-0.6614668965339661,-0.790460467338562,-0.25348731875419617,2.108431339263916,-2.652998685836792,-2.6229195594787598
12,3517845,3517846,-0.8300011157989502,-0.44905325770378113,0.82159423828125,16.447006225585938,-16.392763137817383,0.4779300391674042,-0.6464676856994629,-0.7754611968994141,-0.24148792028427124,2.5199034214019775,-2.509615898132324,-2.6559486389160156
13,3517855,3517856,-0.6805629730224609,-0.25134211778640747,0.75908362865448,15.960104942321777,-22.040870666503906,1.6249841451644897,-0.6554672122001648,-0.7814609408378601,-0.2564871609210968,2.716726064682007,-2.3666224479675293,-2.6220757961273193
14,3517865,3517866,-0.3184124827384949,-0.20608176290988922,0.873991847038269,10.034379005432129,-20.19164276123047,1.8449519872665405,-0.6704664826393127,-0.7814609408378601,-0.2474876195192337,2.612366199493408,-2.0899558067321777,-2.5241732597351074
15,3517875,3517876,-1.158970832824707,-0.05645279958844185,0.9669683575630188,2.240453004837036,-28.024959564208984,2.324359178543091,-0.6524673700332642,-0.7844607830047607,-0.25348731875419617,3.001621723175049,-2.102670907974243,-2.519113540649414
16,3517885,3517886,-1.099365234375,0.26704826951026917,1.047166109085083,-6.638461589813232,-33.64201354980469,3.30226469039917,-0.6539672613143921,-0.7859606742858887,-0.2369881421327591,3.070901870727539,-2.036893367767334,-2.4324777126312256
