,timestamp_start,timestamp_end,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,mag.x,mag.y,mag.z,stabilizer.pitch,stabilizer.roll,stabilizer.yaw
0,3668659,3668661,-0.45267221331596375,-0.1581692099571228,1.1185986995697021,1.8333686590194702,-20.620826721191406,0.2588033080101013,-0.5399730205535889,-0.8579570651054382,-0.3149842321872711,-7.015162467956543,5.446066379547119,-3.048208713531494
1,3668669,3668671,-0.1569521278142929,-0.17720934748649597,1.1081714630126953,-3.368006944656372,-23.11349868774414,0.6294116377830505,-0.5384730696678162,-0.8684565424919128,-0.3254837095737457,-6.835058212280273,5.608857154846191,-2.8831679821014404
2,3668679,3668681,-0.07621723413467407,-0.17074881494045258,1.1039187908172607,-8.136467933654785,-23.892797470092773,-0.043953198939561844,-0.5309734344482422,-0.8759561777114868,-0.3209839463233948,-6.599819183349609,5.583671569824219,-2.8646240234375
3,3668689,3668691,-0.08809580653905869,-0.20539957284927368,1.1008353233337402,-11.317934036254883,-27.1973934173584,-0.5346407294273376,-0.5309734344482422,-0.8879556059837341,-0.32698363065719604,-6.311696529388428,5.605006217956543,-2.7333078384399414
4,3668699,3668701,-0.042076341807842255,-0.15295453369617462,1.1838161945343018,-14.410879135131836,-26.92520523071289,-0.7136882543563843,-0.5234737992286682,-0.8744562864303589,-0.31948402523994446,-6.126739025115967,5.400135517120361,-2.8814194202423096
5,3668709,3668711,-0.24926213920116425,0.009430332109332085,1.0482871532440186,-15.230045318603516,-32.006080627441406,-1.0650893449783325,-0.5369731187820435,-0.8729563355445862,-0.30898454785346985,-5.7880859375,5.287740230560303,-2.8591887950897217
6,3668719,3668721,-0.05420548841357231,-0.012512457557022572,1.0550540685653687,-17.776493072509766,-32.12710189819336,-0.0054689934477210045,-0.5234737992286682,-0.8624568581581116,-0.3044847846031189,-5.431210041046143,4.856544494628906,-3.1189563274383545
7,3668729,3668731,-0.010024627670645714,-0.10057646036148071,1.0886273384094238,-18.337039947509766,-31.776264190673828,0.5095192193984985,-0.5429728627204895,-0.8669566512107849,-0.3209839463233948,-5.318201065063477,4.616369247436523,-3.3236536979675293
8,3668739,3668741,-0.07953916490077972,-0.06820353865623474,1.0857620239257812,-15.44228458404541,-31.009187698364258,1.8065431118011475,-0.5159741640090942,-0.8639568090438843,-0.30898454785346985,-4.840941905975342,4.524177074432373,-3.15561842918396
9,3668749,3668751,-0.08748176693916321,-0.17296931147575378,1.1376889944076538,-11.699833869934082,-31.4923095703125,1.556686282157898,-0.5324733853340149,-0.850457489490509,-0.3044847846031189,-4.4832682609558105,4.448238849639893,-3.0887351036071777
