,timestamp_start,timestamp_end,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,gyro.x,gyro.y,gyro.z,acc.x,acc.y,acc.z,mag.x,mag.y,mag.z,label
0,4482687,4482690,-1.3369730710983276,-0.050053566694259644,0.02716858685016632,-0.446524977684021,0.3944167494773865,-0.220909982919693,-0.0007964997203089297,-0.023070981726050377,1.0046521425247192,1.2779361009597778,-0.15899205207824707,0.21598920226097107,0
1,4482697,4482700,-1.3288183212280273,-0.049406036734580994,0.025936534628272057,0.10011477023363113,0.14733316004276276,0.3780308663845062,0.00118908507283777,-0.021876785904169083,1.0012043714523315,1.1909403800964355,0.09899504482746124,0.18299084901809692,0
2,4482707,4482710,-1.316415786743164,-0.05025418475270271,0.02676798589527607,0.11806919425725937,-0.03603978455066681,-0.2117031365633011,-0.004952808376401663,-0.03172021359205246,1.0023342370986938,1.1954401731491089,0.10349482297897339,0.18449077010154724,0
3,4482717,4482720,-1.1121340990066528,-0.048255644738674164,0.028090326115489006,0.2733990252017975,-0.020046453922986984,-0.18296630680561066,0.008462128229439259,-0.010256942361593246,1.007764220237732,1.1744412183761597,0.12149392068386078,0.17249137163162231,0
4,4482727,4482730,-1.1446136236190796,-0.04601066932082176,0.025240041315555573,-0.1488305777311325,-0.18058331310749054,0.8656246662139893,0.006272084079682827,-0.02652636356651783,1.004874587059021,1.192440390586853,0.13649317622184753,0.17849107086658478,0
5,4482737,4482740,-1.2221620082855225,-0.04454641044139862,0.02430986426770687,-0.2336384356021881,-0.6385184526443481,0.9094952940940857,-0.007009842433035374,-0.01923753321170807,1.0117814540863037,1.1879405975341797,0.11999399960041046,0.16799159348011017,0
6,4482747,4482750,-1.214885950088501,-0.038850218057632446,0.027625717222690582,-1.242619514465332,-0.5805964469909668,-1.410934329032898,-0.0163447093218565,-0.020175054669380188,1.0112557411193848,1.178941011428833,0.10799460113048553,0.18299084901809692,0
7,4482757,4482760,-1.2107088565826416,-0.03434876352548599,0.02155315689742565,-0.5286782383918762,0.17452594637870789,-0.5591694712638855,0.005610171239823103,-0.018407341092824936,1.017051100730896,1.2014398574829102,0.09149542450904846,0.18449077010154724,0
8,4482767,4482770,-1.260581135749817,-0.03425440192222595,0.018576856702566147,0.5691680312156677,0.09466129541397095,0.7643347382545471,-0.00014460297825280577,-0.029198048636317253,1.0253430604934692,1.193940281867981,0.07499624788761139,0.1889905482530594,0
9,4482777,4482780,-1.2236268520355225,-0.023426232859492302,0.020637376233935356,0.21955879032611847,-1.740153193473816,-0.6757607460021973,-0.014162424951791763,-0.03461349755525589,1.0188876390457153,1.207439661026001,0.06449677050113678,0.18749062716960907,0
10,4482787,4482790,-1.1931554079055786,-0.003668587189167738,0.013507514260709286,1.625769019126892,0.2729393541812897,-0.2511371374130249,0.010480357334017754,-0.04353191703557968,0.9297667145729065,1.207439661026001,0.05249737575650215,0.19349032640457153,0
