,timestamp_start,timestamp_end,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,mag.x,mag.y,mag.z,stabilizer.pitch,stabilizer.roll,stabilizer.yaw
0,77526,77528,-0.7676665186882019,-0.28169190883636475,1.0230039358139038,46.38272476196289,4.188538074493408,-7.896915912628174,-0.6074696183204651,-0.8264586329460144,-0.26248687505722046,-1.3928489685058594,-0.4622320234775543,-5.259558200836182
1,77536,77538,-0.873729944229126,-0.5408965945243835,0.9032765626907349,39.43190383911133,-13.443312644958496,-8.872108459472656,-0.6104694604873657,-0.8264586329460144,-0.277486115694046,-1.3002492189407349,-0.2795372009277344,-5.358913421630859
2,77546,77548,-0.7252041101455688,-0.725304901599884,0.8765828609466553,27.385316848754883,-24.579805374145508,-9.431172370910645,-0.6119694113731384,-0.8339582681655884,-0.27298635244369507,-1.171447992324829,0.2595977485179901,-5.453614234924316
3,77556,77558,-0.359081506729126,-0.6669772863388062,1.0439969301223755,15.865944862365723,-29.403223037719727,-10.692663192749023,-0.6074696183204651,-0.844457745552063,-0.2654867172241211,-0.8319897055625916,0.5580782890319824,-5.5709028244018555
4,77566,77568,-0.11940822005271912,-0.24653424322605133,1.0844889879226685,6.9652838706970215,-28.320770263671875,-12.687315940856934,-0.5864706635475159,-0.8474575877189636,-0.2834858298301697,-0.4873946011066437,0.551433265209198,-5.696085453033447
5,77576,77578,-0.11972358077764511,-0.17646995186805725,1.106345772743225,3.901082992553711,-24.858781814575195,-15.412294387817383,-0.5939702987670898,-0.8309584259986877,-0.2639867961406708,-0.07324640452861786,0.689903974533081,-5.830009937286377
6,77586,77588,-0.11106891930103302,-0.07919574528932571,1.0947120189666748,8.731483459472656,-11.53909969329834,-17.06430435180664,-0.5894705057144165,-0.8384580612182617,-0.2654867172241211,0.13897570967674255,0.6605793833732605,-5.98530912399292
7,77596,77598,-0.3344515860080719,-0.4256717264652252,1.145059585571289,18.110767364501953,-3.482135534286499,-16.84568214416504,-0.6059696674346924,-0.8429578542709351,-0.2759861946105957,0.2561299502849579,0.8567057251930237,-6.153059482574463
8,77606,77608,-0.26324811577796936,-0.6665555238723755,1.0475013256072998,31.765792846679688,3.0597431659698486,-15.266883850097656,-0.6134693026542664,-0.8294585347175598,-0.2654867172241211,0.23449257016181946,1.2192953824996948,-6.319240570068359
9,77616,77618,-0.36274558305740356,-0.6172395944595337,0.9950737357139587,40.66722869873047,6.749338626861572,-12.908889770507812,-0.6149692535400391,-0.8339582681655884,-0.27298635244369507,0.08602127432823181,1.3231488466262817,-6.481810092926025
