,timestamp_start,timestamp_end,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,mag.x,mag.y,mag.z,stabilizer.pitch,stabilizer.roll,stabilizer.yaw
0,147226,147227,-0.05501879006624222,-0.021741284057497978,0.9519734382629395,6.08461856842041,-9.429235458374023,2.4944610595703125,-0.050997450947761536,-3.008849620819092,0.32998350262641907,1.0073978900909424,-0.33782172203063965,0.10444440692663193
1,147236,147237,-0.00283240363933146,0.02402772195637226,1.0072091817855835,13.952614784240723,-10.164241790771484,-0.00655181473121047,-0.05549722537398338,-3.0163490772247314,0.3224838674068451,1.6672965288162231,0.13028573989868164,-0.021741019561886787
2,147246,147247,-0.04252072796225548,0.15942737460136414,1.0284894704818726,21.083040237426758,-7.563696384429932,-0.9676029682159424,-0.04949752241373062,-3.0133492946624756,0.3164841830730438,1.7966538667678833,0.3484468162059784,-0.0426606684923172
3,147256,147257,-0.1656794250011444,0.08606819063425064,0.9481679797172546,22.751718521118164,3.332266330718994,-1.696893572807312,-0.04199789837002754,-3.0388479232788086,0.29998499155044556,1.868161916732788,0.43691232800483704,-0.014782303012907505
4,147266,147267,-0.05944705009460449,0.056136809289455414,0.9966717958450317,18.020870208740234,16.99046516418457,-2.5299882888793945,-0.06149692460894585,-3.034348249435425,0.31048446893692017,1.6635174751281738,0.6374372839927673,-0.015605553984642029
5,147276,147277,-0.012428821064531803,-0.09905902296304703,0.8594492077827454,9.05849838256836,31.928024291992188,-3.9821274280548096,-0.056997150182724,-3.0208489894866943,0.32698363065719604,1.43975031375885,0.7937737107276917,-0.04177866503596306
6,147286,147287,-0.032337430864572525,-0.09115563333034515,0.8928163647651672,-6.181933879852295,44.654762268066406,-4.895687103271484,-0.06149692460894585,-3.0163490772247314,0.30748462677001953,0.9198758602142334,0.6712412238121033,-0.02233041450381279
7,147296,147297,-0.020996345207095146,0.18763095140457153,1.0871100425720215,-20.149436950683594,49.7968635559082,-6.348697185516357,-0.07049647718667984,-3.0163490772247314,0.33448326587677,0.4874839782714844,0.4710615277290344,-0.04867440462112427
8,147306,147307,-0.18437346816062927,0.022917835041880608,0.9900030493736267,-29.11310386657715,47.07612991333008,-6.871951580047607,-0.058497074991464615,-3.0103495121002197,0.3254837095737457,0.040028009563684464,0.23737315833568573,-0.10911942273378372
9,147316,147317,0.02964484505355358,-0.022897306829690933,0.9246726036071777,-30.508983612060547,40.87993621826172,-8.271211624145508,-0.05999699980020523,-3.0178489685058594,0.31798410415649414,-0.3510880172252655,0.055881645530462265,-0.21516184508800507
10,147326,147327,-0.0039459578692913055,0.003473968943580985,0.9858601689338684,-27.161697387695312,27.09510040283203,-9.696432113647461,-0.06899654865264893,-3.0178489685058594,0.3209839463233948,-0.37358084321022034,-0.31464195251464844,-0.3011358082294464
11,147336,147337,-0.0077724033035337925,0.050070833414793015,0.969021201133728,-19.25901222229004,13.709582328796387,-12.293681144714355,-0.07349632680416107,-3.004349708557129,0.3134843111038208,-0.8116840720176697,-0.5822466611862183,-0.3959158658981323
12,147346,147347,-0.02344530262053013,0.06858526915311813,1.0050259828567505,-8.959250450134277,3.6687378883361816,-14.561159133911133,-0.07349632680416107,-3.0133492946624756,0.31948402523994446,-0.965461790561676,-0.6349661946296692,-0.5433797836303711
13,147356,147357,0.04650373384356499,0.04197051748633385,1.0263055562973022,4.770263671875,-2.80707049369812,-14.489646911621094,-0.08849557489156723,-3.0103495121002197,0.3134843111038208,-0.9847754240036011,-0.7024949789047241,-0.6908093094825745
14,147366,147367,-0.04145030304789543,-0.039790891110897064,0.9766131639480591,16.082368850708008,-5.615229606628418,-14.58717155456543,-0.07949602603912354,-3.0193488597869873,0.3254837095737457,-0.9245099425315857,-0.5614782571792603,-0.840401291847229
15,147376,147377,0.06020139530301094,0.06454446911811829,0.9365615248680115,21.38967514038086,-4.959521293640137,-15.077634811401367,-0.08099594712257385,-3.0118494033813477,0.3239837884902954,-0.7287886738777161,-0.3061509430408478,-1.0095380544662476
16,147386,147387,-0.022105330601334572,0.06530389189720154,0.8644657135009766,20.691864013671875,-2.1708590984344482,-14.49296760559082,-0.09149542450904846,-3.0103495121002197,0.31948402523994446,-0.6930574774742126,-0.019746288657188416,-1.1594167947769165
17,147396,147397,-0.04061536863446236,-0.0981845110654831,0.9394886493682861,12.725515365600586,6.313297748565674,-14.053434371948242,-0.0764961764216423,-3.0133492946624756,0.32848358154296875,-0.7465359568595886,0.17916937172412872,-1.2962027788162231
18,147406,147407,0.0963662639260292,-0.16367389261722565,0.9428800344467163,2.138166904449463,15.698161125183105,-13.56558609008789,-0.08099594712257385,-3.0208489894866943,0.32698363065719604,-0.9499577283859253,0.22108420729637146,-1.4188777208328247
19,147416,147417,-0.04885387048125267,-0.13275472819805145,0.9515244960784912,-8.682852745056152,20.800405502319336,-11.623568534851074,-0.08099594712257385,-3.0208489894866943,0.33898305892944336,-1.360525369644165,0.23654094338417053,-1.5180165767669678
20,147426,147427,-0.1715761423110962,-0.15883229672908783,1.0031983852386475,-20.264657974243164,25.706798553466797,-7.941032886505127,-0.08849557489156723,-3.0103495121002197,0.3254837095737457,-1.1171650886535645,0.12024804949760437,-1.6672585010528564
21,147436,147437,-0.08748398721218109,-0.07355011999607086,0.9713116884231567,-26.87989616394043,25.46967124938965,-4.870999336242676,-0.085495725274086,-3.0133492946624756,0.3224838674068451,-1.4173747301101685,-0.20418491959571838,-1.738778829574585
22,147446,147447,-0.09492693841457367,-0.05828160420060158,0.9041603207588196,-23.813100814819336,21.101037979125977,-3.270231246948242,-0.09149542450904846,-3.001349925994873,0.3224838674068451,-1.6539087295532227,-0.4664038121700287,-1.7818248271942139
23,147456,147457,-0.09239165484905243,-0.0347389280796051,0.9262010455131531,-16.561290740966797,17.290679931640625,-3.0908830165863037,-0.09299534559249878,-3.002849817276001,0.32698363065719604,-1.9595322608947754,-0.7019351124763489,-1.8086299896240234
24,147466,147467,-0.00363439810462296,0.04305595904588699,0.9780031442642212,-4.63140344619751,11.228025436401367,-4.654926776885986,-0.09149542450904846,-3.0103495121002197,0.32848358154296875,-1.7704650163650513,-0.6526060700416565,-1.8549559116363525
25,147476,147477,-0.049531981348991394,0.017130425199866295,0.9304491877555847,9.180235862731934,5.686551570892334,-7.201704978942871,-0.09299534559249878,-3.002849817276001,0.33598318696022034,-1.9803153276443481,-0.6722503304481506,-1.898172378540039
26,147486,147487,-0.07595183700323105,-0.19043879210948944,0.8838379979133606,21.367992401123047,4.9650797843933105,-8.419227600097656,-0.09299534559249878,-3.002849817276001,0.33598318696022034,-2.0607924461364746,-0.47793376445770264,-1.9595187902450562
27,147496,147497,-0.1461820751428604,-0.22396495938301086,0.923523485660553,28.617368698120117,5.738314151763916,-8.760622024536133,-0.09299534559249878,-3.002849817276001,0.33598318696022034,-2.010821580886841,-0.20329029858112335,-2.0533008575439453
28,147506,147507,-0.10977659374475479,-0.14203712344169617,0.9496850967407227,26.294775009155273,4.905882358551025,-8.250365257263184,-0.09299534559249878,-3.002849817276001,0.33598318696022034,-1.9095147848129272,0.026657337322831154,-2.168551206588745
29,147516,147517,-0.0005896613001823425,0.00023606029571965337,0.9611229300498962,14.594120979309082,1.235105037689209,-8.334981918334961,-0.0944952741265297,-3.0193488597869873,0.3254837095737457,-1.839686632156372,0.14505413174629211,-2.2881338596343994
